product_id,product,source_product_name,financial_year,financial_year_start,calendar_year,month_number,month_name,consumption_metric_tonnes,consumption_unit,source_dataset,source_row_number,validation_status
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2017-18,2017,2018,3,MAR,421,metric_tonnes,india_petroleum_consumption.csv,2977,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2017-18,2017,2017,4,APR,603,metric_tonnes,india_petroleum_consumption.csv,2978,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2017-18,2017,2017,5,MAY,677,metric_tonnes,india_petroleum_consumption.csv,2979,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2017-18,2017,2017,6,JUN,522,metric_tonnes,india_petroleum_consumption.csv,2980,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2017-18,2017,2017,7,JUL,565,metric_tonnes,india_petroleum_consumption.csv,2981,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2017-18,2017,2017,8,AUG,521,metric_tonnes,india_petroleum_consumption.csv,2982,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2017-18,2017,2017,9,SEP,559,metric_tonnes,india_petroleum_consumption.csv,2983,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2017-18,2017,2017,10,OCT,558,metric_tonnes,india_petroleum_consumption.csv,2984,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2017-18,2017,2017,11,NOV,538,metric_tonnes,india_petroleum_consumption.csv,2985,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2017-18,2017,2017,12,DEC,542,metric_tonnes,india_petroleum_consumption.csv,2986,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2017-18,2017,2018,1,JAN,584,metric_tonnes,india_petroleum_consumption.csv,2987,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2017-18,2017,2018,2,FEB,508,metric_tonnes,india_petroleum_consumption.csv,2988,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2017-18,2017,2018,3,MAR,544,metric_tonnes,india_petroleum_consumption.csv,2989,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2017-18,2017,2017,4,APR,573,metric_tonnes,india_petroleum_consumption.csv,2990,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2017-18,2017,2017,5,MAY,686,metric_tonnes,india_petroleum_consumption.csv,2991,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2017-18,2017,2017,6,JUN,451,metric_tonnes,india_petroleum_consumption.csv,2992,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2017-18,2017,2017,7,JUL,207,metric_tonnes,india_petroleum_consumption.csv,2993,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2017-18,2017,2017,8,AUG,212,metric_tonnes,india_petroleum_consumption.csv,2994,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2017-18,2017,2017,9,SEP,275,metric_tonnes,india_petroleum_consumption.csv,2995,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2017-18,2017,2017,10,OCT,396,metric_tonnes,india_petroleum_consumption.csv,2996,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2017-18,2017,2017,11,NOV,612,metric_tonnes,india_petroleum_consumption.csv,2997,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2017-18,2017,2017,12,DEC,627,metric_tonnes,india_petroleum_consumption.csv,2998,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2017-18,2017,2018,1,JAN,570,metric_tonnes,india_petroleum_consumption.csv,2999,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2017-18,2017,2018,2,FEB,677,metric_tonnes,india_petroleum_consumption.csv,3000,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2017-18,2017,2018,3,MAR,799,metric_tonnes,india_petroleum_consumption.csv,3001,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2017-18,2017,2017,4,APR,2326,metric_tonnes,india_petroleum_consumption.csv,3002,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2017-18,2017,2017,5,MAY,2234,metric_tonnes,india_petroleum_consumption.csv,3003,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2017-18,2017,2017,6,JUN,1892,metric_tonnes,india_petroleum_consumption.csv,3004,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2017-18,2017,2017,7,JUL,2211,metric_tonnes,india_petroleum_consumption.csv,3005,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2017-18,2017,2017,8,AUG,2746,metric_tonnes,india_petroleum_consumption.csv,3006,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2017-18,2017,2017,9,SEP,2227,metric_tonnes,india_petroleum_consumption.csv,3007,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2017-18,2017,2017,10,OCT,2300,metric_tonnes,india_petroleum_consumption.csv,3008,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2017-18,2017,2017,11,NOV,1899,metric_tonnes,india_petroleum_consumption.csv,3009,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2017-18,2017,2017,12,DEC,2221,metric_tonnes,india_petroleum_consumption.csv,3010,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2017-18,2017,2018,1,JAN,1796,metric_tonnes,india_petroleum_consumption.csv,3011,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2017-18,2017,2018,2,FEB,1866,metric_tonnes,india_petroleum_consumption.csv,3012,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2017-18,2017,2018,3,MAR,1937,metric_tonnes,india_petroleum_consumption.csv,3013,VALID
product-896a0734e71eaafd55e7,Others,Others,2017-18,2017,2017,4,APR,581,metric_tonnes,india_petroleum_consumption.csv,3014,VALID
product-896a0734e71eaafd55e7,Others,Others,2017-18,2017,2017,5,MAY,593,metric_tonnes,india_petroleum_consumption.csv,3015,VALID
product-896a0734e71eaafd55e7,Others,Others,2017-18,2017,2017,6,JUN,649,metric_tonnes,india_petroleum_consumption.csv,3016,VALID
product-896a0734e71eaafd55e7,Others,Others,2017-18,2017,2017,7,JUL,668,metric_tonnes,india_petroleum_consumption.csv,3017,VALID
product-896a0734e71eaafd55e7,Others,Others,2017-18,2017,2017,8,AUG,639,metric_tonnes,india_petroleum_consumption.csv,3018,VALID
product-896a0734e71eaafd55e7,Others,Others,2017-18,2017,2017,9,SEP,653,metric_tonnes,india_petroleum_consumption.csv,3019,VALID
product-896a0734e71eaafd55e7,Others,Others,2017-18,2017,2017,10,OCT,808,metric_tonnes,india_petroleum_consumption.csv,3020,VALID
product-896a0734e71eaafd55e7,Others,Others,2017-18,2017,2017,11,NOV,669,metric_tonnes,india_petroleum_consumption.csv,3021,VALID
product-896a0734e71eaafd55e7,Others,Others,2017-18,2017,2017,12,DEC,692,metric_tonnes,india_petroleum_consumption.csv,3022,VALID
product-896a0734e71eaafd55e7,Others,Others,2017-18,2017,2018,1,JAN,747,metric_tonnes,india_petroleum_consumption.csv,3023,VALID
product-896a0734e71eaafd55e7,Others,Others,2017-18,2017,2018,2,FEB,755,metric_tonnes,india_petroleum_consumption.csv,3024,VALID
product-896a0734e71eaafd55e7,Others,Others,2017-18,2017,2018,3,MAR,885,metric_tonnes,india_petroleum_consumption.csv,3025,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2018-19,2018,2018,4,APR,1864,metric_tonnes,india_petroleum_consumption.csv,3026,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2018-19,2018,2018,5,MAY,2050,metric_tonnes,india_petroleum_consumption.csv,3027,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2018-19,2018,2018,6,JUN,1930,metric_tonnes,india_petroleum_consumption.csv,3028,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2018-19,2018,2018,7,JUL,2033,metric_tonnes,india_petroleum_consumption.csv,3029,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2018-19,2018,2018,8,AUG,2120,metric_tonnes,india_petroleum_consumption.csv,3030,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2018-19,2018,2018,9,SEP,2060,metric_tonnes,india_petroleum_consumption.csv,3031,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2018-19,2018,2018,10,OCT,2064,metric_tonnes,india_petroleum_consumption.csv,3032,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2018-19,2018,2018,11,NOV,1841,metric_tonnes,india_petroleum_consumption.csv,3033,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2018-19,2018,2018,12,DEC,2165,metric_tonnes,india_petroleum_consumption.csv,3034,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2018-19,2018,2019,1,JAN,2309,metric_tonnes,india_petroleum_consumption.csv,3035,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2018-19,2018,2019,2,FEB,2210,metric_tonnes,india_petroleum_consumption.csv,3036,VALID
product-5575ab85b7b20e8c4793,LPG,LPG,2018-19,2018,2019,3,MAR,2262,metric_tonnes,india_petroleum_consumption.csv,3037,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2018-19,2018,2018,4,APR,1163,metric_tonnes,india_petroleum_consumption.csv,3038,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2018-19,2018,2018,5,MAY,975,metric_tonnes,india_petroleum_consumption.csv,3039,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2018-19,2018,2018,6,JUN,1094,metric_tonnes,india_petroleum_consumption.csv,3040,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2018-19,2018,2018,7,JUL,1301,metric_tonnes,india_petroleum_consumption.csv,3041,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2018-19,2018,2018,8,AUG,1108,metric_tonnes,india_petroleum_consumption.csv,3042,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2018-19,2018,2018,9,SEP,1139,metric_tonnes,india_petroleum_consumption.csv,3043,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2018-19,2018,2018,10,OCT,1340,metric_tonnes,india_petroleum_consumption.csv,3044,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2018-19,2018,2018,11,NOV,1223,metric_tonnes,india_petroleum_consumption.csv,3045,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2018-19,2018,2018,12,DEC,1300,metric_tonnes,india_petroleum_consumption.csv,3046,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2018-19,2018,2019,1,JAN,1092,metric_tonnes,india_petroleum_consumption.csv,3047,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2018-19,2018,2019,2,FEB,1199,metric_tonnes,india_petroleum_consumption.csv,3048,VALID
product-352b4599428c13efa359,Naphtha,Naphtha,2018-19,2018,2019,3,MAR,1198,metric_tonnes,india_petroleum_consumption.csv,3049,VALID
product-8d171ab9b604e34124ea,MS,MS,2018-19,2018,2018,4,APR,2284,metric_tonnes,india_petroleum_consumption.csv,3050,VALID
product-8d171ab9b604e34124ea,MS,MS,2018-19,2018,2018,5,MAY,2457,metric_tonnes,india_petroleum_consumption.csv,3051,VALID
product-8d171ab9b604e34124ea,MS,MS,2018-19,2018,2018,6,JUN,2379,metric_tonnes,india_petroleum_consumption.csv,3052,VALID
product-8d171ab9b604e34124ea,MS,MS,2018-19,2018,2018,7,JUL,2316,metric_tonnes,india_petroleum_consumption.csv,3053,VALID
product-8d171ab9b604e34124ea,MS,MS,2018-19,2018,2018,8,AUG,2363,metric_tonnes,india_petroleum_consumption.csv,3054,VALID
product-8d171ab9b604e34124ea,MS,MS,2018-19,2018,2018,9,SEP,2233,metric_tonnes,india_petroleum_consumption.csv,3055,VALID
product-8d171ab9b604e34124ea,MS,MS,2018-19,2018,2018,10,OCT,2332,metric_tonnes,india_petroleum_consumption.csv,3056,VALID
product-8d171ab9b604e34124ea,MS,MS,2018-19,2018,2018,11,NOV,2319,metric_tonnes,india_petroleum_consumption.csv,3057,VALID
product-8d171ab9b604e34124ea,MS,MS,2018-19,2018,2018,12,DEC,2395,metric_tonnes,india_petroleum_consumption.csv,3058,VALID
product-8d171ab9b604e34124ea,MS,MS,2018-19,2018,2019,1,JAN,2374,metric_tonnes,india_petroleum_consumption.csv,3059,VALID
product-8d171ab9b604e34124ea,MS,MS,2018-19,2018,2019,2,FEB,2257,metric_tonnes,india_petroleum_consumption.csv,3060,VALID
product-8d171ab9b604e34124ea,MS,MS,2018-19,2018,2019,3,MAR,2578,metric_tonnes,india_petroleum_consumption.csv,3061,VALID
product-198fc08108a024c9da45,ATF,ATF,2018-19,2018,2018,4,APR,709,metric_tonnes,india_petroleum_consumption.csv,3062,VALID
product-198fc08108a024c9da45,ATF,ATF,2018-19,2018,2018,5,MAY,681,metric_tonnes,india_petroleum_consumption.csv,3063,VALID
product-198fc08108a024c9da45,ATF,ATF,2018-19,2018,2018,6,JUN,670,metric_tonnes,india_petroleum_consumption.csv,3064,VALID
product-198fc08108a024c9da45,ATF,ATF,2018-19,2018,2018,7,JUL,680,metric_tonnes,india_petroleum_consumption.csv,3065,VALID
product-198fc08108a024c9da45,ATF,ATF,2018-19,2018,2018,8,AUG,686,metric_tonnes,india_petroleum_consumption.csv,3066,VALID
product-198fc08108a024c9da45,ATF,ATF,2018-19,2018,2018,9,SEP,677,metric_tonnes,india_petroleum_consumption.csv,3067,VALID
product-198fc08108a024c9da45,ATF,ATF,2018-19,2018,2018,10,OCT,706,metric_tonnes,india_petroleum_consumption.csv,3068,VALID
product-198fc08108a024c9da45,ATF,ATF,2018-19,2018,2018,11,NOV,678,metric_tonnes,india_petroleum_consumption.csv,3069,VALID
product-198fc08108a024c9da45,ATF,ATF,2018-19,2018,2018,12,DEC,720,metric_tonnes,india_petroleum_consumption.csv,3070,VALID
product-198fc08108a024c9da45,ATF,ATF,2018-19,2018,2019,1,JAN,722,metric_tonnes,india_petroleum_consumption.csv,3071,VALID
product-198fc08108a024c9da45,ATF,ATF,2018-19,2018,2019,2,FEB,656,metric_tonnes,india_petroleum_consumption.csv,3072,VALID
product-198fc08108a024c9da45,ATF,ATF,2018-19,2018,2019,3,MAR,716,metric_tonnes,india_petroleum_consumption.csv,3073,VALID
product-cdf634489bfbff660916,SKO,SKO,2018-19,2018,2018,4,APR,307,metric_tonnes,india_petroleum_consumption.csv,3074,VALID
product-cdf634489bfbff660916,SKO,SKO,2018-19,2018,2018,5,MAY,283,metric_tonnes,india_petroleum_consumption.csv,3075,VALID
product-cdf634489bfbff660916,SKO,SKO,2018-19,2018,2018,6,JUN,314,metric_tonnes,india_petroleum_consumption.csv,3076,VALID
product-cdf634489bfbff660916,SKO,SKO,2018-19,2018,2018,7,JUL,292,metric_tonnes,india_petroleum_consumption.csv,3077,VALID
product-cdf634489bfbff660916,SKO,SKO,2018-19,2018,2018,8,AUG,305,metric_tonnes,india_petroleum_consumption.csv,3078,VALID
product-cdf634489bfbff660916,SKO,SKO,2018-19,2018,2018,9,SEP,283,metric_tonnes,india_petroleum_consumption.csv,3079,VALID
product-cdf634489bfbff660916,SKO,SKO,2018-19,2018,2018,10,OCT,289,metric_tonnes,india_petroleum_consumption.csv,3080,VALID
product-cdf634489bfbff660916,SKO,SKO,2018-19,2018,2018,11,NOV,278,metric_tonnes,india_petroleum_consumption.csv,3081,VALID
product-cdf634489bfbff660916,SKO,SKO,2018-19,2018,2018,12,DEC,280,metric_tonnes,india_petroleum_consumption.csv,3082,VALID
product-cdf634489bfbff660916,SKO,SKO,2018-19,2018,2019,1,JAN,266,metric_tonnes,india_petroleum_consumption.csv,3083,VALID
product-cdf634489bfbff660916,SKO,SKO,2018-19,2018,2019,2,FEB,272,metric_tonnes,india_petroleum_consumption.csv,3084,VALID
product-cdf634489bfbff660916,SKO,SKO,2018-19,2018,2019,3,MAR,291,metric_tonnes,india_petroleum_consumption.csv,3085,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2018-19,2018,2018,4,APR,7173,metric_tonnes,india_petroleum_consumption.csv,3086,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2018-19,2018,2018,5,MAY,7567,metric_tonnes,india_petroleum_consumption.csv,3087,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2018-19,2018,2018,6,JUN,7342,metric_tonnes,india_petroleum_consumption.csv,3088,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2018-19,2018,2018,7,JUL,6610,metric_tonnes,india_petroleum_consumption.csv,3089,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2018-19,2018,2018,8,AUG,6187,metric_tonnes,india_petroleum_consumption.csv,3090,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2018-19,2018,2018,9,SEP,6027,metric_tonnes,india_petroleum_consumption.csv,3091,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2018-19,2018,2018,10,OCT,7024,metric_tonnes,india_petroleum_consumption.csv,3092,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2018-19,2018,2018,11,NOV,6941,metric_tonnes,india_petroleum_consumption.csv,3093,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2018-19,2018,2018,12,DEC,7389,metric_tonnes,india_petroleum_consumption.csv,3094,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2018-19,2018,2019,1,JAN,7072,metric_tonnes,india_petroleum_consumption.csv,3095,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2018-19,2018,2019,2,FEB,6737,metric_tonnes,india_petroleum_consumption.csv,3096,VALID
product-a81277714f19fd11a0e0,HSD,HSD,2018-19,2018,2019,3,MAR,7459,metric_tonnes,india_petroleum_consumption.csv,3097,VALID
product-1fe5626b86832387d536,LDO,LDO,2018-19,2018,2018,4,APR,56,metric_tonnes,india_petroleum_consumption.csv,3098,VALID
product-1fe5626b86832387d536,LDO,LDO,2018-19,2018,2018,5,MAY,43,metric_tonnes,india_petroleum_consumption.csv,3099,VALID
product-1fe5626b86832387d536,LDO,LDO,2018-19,2018,2018,6,JUN,44,metric_tonnes,india_petroleum_consumption.csv,3100,VALID
product-1fe5626b86832387d536,LDO,LDO,2018-19,2018,2018,7,JUL,44,metric_tonnes,india_petroleum_consumption.csv,3101,VALID
product-1fe5626b86832387d536,LDO,LDO,2018-19,2018,2018,8,AUG,47,metric_tonnes,india_petroleum_consumption.csv,3102,VALID
product-1fe5626b86832387d536,LDO,LDO,2018-19,2018,2018,9,SEP,45,metric_tonnes,india_petroleum_consumption.csv,3103,VALID
product-1fe5626b86832387d536,LDO,LDO,2018-19,2018,2018,10,OCT,49,metric_tonnes,india_petroleum_consumption.csv,3104,VALID
product-1fe5626b86832387d536,LDO,LDO,2018-19,2018,2018,11,NOV,48,metric_tonnes,india_petroleum_consumption.csv,3105,VALID
product-1fe5626b86832387d536,LDO,LDO,2018-19,2018,2018,12,DEC,52,metric_tonnes,india_petroleum_consumption.csv,3106,VALID
product-1fe5626b86832387d536,LDO,LDO,2018-19,2018,2019,1,JAN,65,metric_tonnes,india_petroleum_consumption.csv,3107,VALID
product-1fe5626b86832387d536,LDO,LDO,2018-19,2018,2019,2,FEB,60,metric_tonnes,india_petroleum_consumption.csv,3108,VALID
product-1fe5626b86832387d536,LDO,LDO,2018-19,2018,2019,3,MAR,46,metric_tonnes,india_petroleum_consumption.csv,3109,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2018-19,2018,2018,4,APR,194,metric_tonnes,india_petroleum_consumption.csv,3110,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2018-19,2018,2018,5,MAY,289,metric_tonnes,india_petroleum_consumption.csv,3111,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2018-19,2018,2018,6,JUN,335,metric_tonnes,india_petroleum_consumption.csv,3112,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2018-19,2018,2018,7,JUL,270,metric_tonnes,india_petroleum_consumption.csv,3113,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2018-19,2018,2018,8,AUG,312,metric_tonnes,india_petroleum_consumption.csv,3114,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2018-19,2018,2018,9,SEP,274,metric_tonnes,india_petroleum_consumption.csv,3115,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2018-19,2018,2018,10,OCT,351,metric_tonnes,india_petroleum_consumption.csv,3116,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2018-19,2018,2018,11,NOV,303,metric_tonnes,india_petroleum_consumption.csv,3117,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2018-19,2018,2018,12,DEC,301,metric_tonnes,india_petroleum_consumption.csv,3118,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2018-19,2018,2019,1,JAN,292,metric_tonnes,india_petroleum_consumption.csv,3119,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2018-19,2018,2019,2,FEB,294,metric_tonnes,india_petroleum_consumption.csv,3120,VALID
product-95702a7f9ab5e32d6bf4,Lubricants & Greases,Lubricants & Greases,2018-19,2018,2019,3,MAR,455,metric_tonnes,india_petroleum_consumption.csv,3121,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2018-19,2018,2018,4,APR,556,metric_tonnes,india_petroleum_consumption.csv,3122,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2018-19,2018,2018,5,MAY,523,metric_tonnes,india_petroleum_consumption.csv,3123,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2018-19,2018,2018,6,JUN,552,metric_tonnes,india_petroleum_consumption.csv,3124,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2018-19,2018,2018,7,JUL,509,metric_tonnes,india_petroleum_consumption.csv,3125,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2018-19,2018,2018,8,AUG,595,metric_tonnes,india_petroleum_consumption.csv,3126,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2018-19,2018,2018,9,SEP,546,metric_tonnes,india_petroleum_consumption.csv,3127,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2018-19,2018,2018,10,OCT,555,metric_tonnes,india_petroleum_consumption.csv,3128,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2018-19,2018,2018,11,NOV,491,metric_tonnes,india_petroleum_consumption.csv,3129,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2018-19,2018,2018,12,DEC,621,metric_tonnes,india_petroleum_consumption.csv,3130,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2018-19,2018,2019,1,JAN,548,metric_tonnes,india_petroleum_consumption.csv,3131,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2018-19,2018,2019,2,FEB,530,metric_tonnes,india_petroleum_consumption.csv,3132,VALID
product-795922ede07e28180caa,FO & LSHS,FO & LSHS,2018-19,2018,2019,3,MAR,538,metric_tonnes,india_petroleum_consumption.csv,3133,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2018-19,2018,2018,4,APR,692,metric_tonnes,india_petroleum_consumption.csv,3134,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2018-19,2018,2018,5,MAY,721,metric_tonnes,india_petroleum_consumption.csv,3135,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2018-19,2018,2018,6,JUN,558,metric_tonnes,india_petroleum_consumption.csv,3136,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2018-19,2018,2018,7,JUL,286,metric_tonnes,india_petroleum_consumption.csv,3137,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2018-19,2018,2018,8,AUG,210,metric_tonnes,india_petroleum_consumption.csv,3138,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2018-19,2018,2018,9,SEP,370,metric_tonnes,india_petroleum_consumption.csv,3139,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2018-19,2018,2018,10,OCT,543,metric_tonnes,india_petroleum_consumption.csv,3140,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2018-19,2018,2018,11,NOV,495,metric_tonnes,india_petroleum_consumption.csv,3141,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2018-19,2018,2018,12,DEC,619,metric_tonnes,india_petroleum_consumption.csv,3142,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2018-19,2018,2019,1,JAN,662,metric_tonnes,india_petroleum_consumption.csv,3143,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2018-19,2018,2019,2,FEB,661,metric_tonnes,india_petroleum_consumption.csv,3144,VALID
product-790810d5c5602dbecaf2,Bitumen,Bitumen,2018-19,2018,2019,3,MAR,890,metric_tonnes,india_petroleum_consumption.csv,3145,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2018-19,2018,2018,4,APR,1924,metric_tonnes,india_petroleum_consumption.csv,3146,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2018-19,2018,2018,5,MAY,2097,metric_tonnes,india_petroleum_consumption.csv,3147,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2018-19,2018,2018,6,JUN,1899,metric_tonnes,india_petroleum_consumption.csv,3148,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2018-19,2018,2018,7,JUL,1764,metric_tonnes,india_petroleum_consumption.csv,3149,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2018-19,2018,2018,8,AUG,1721,metric_tonnes,india_petroleum_consumption.csv,3150,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2018-19,2018,2018,9,SEP,1469,metric_tonnes,india_petroleum_consumption.csv,3151,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2018-19,2018,2018,10,OCT,1371,metric_tonnes,india_petroleum_consumption.csv,3152,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2018-19,2018,2018,11,NOV,1397,metric_tonnes,india_petroleum_consumption.csv,3153,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2018-19,2018,2018,12,DEC,1922,metric_tonnes,india_petroleum_consumption.csv,3154,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2018-19,2018,2019,1,JAN,2007,metric_tonnes,india_petroleum_consumption.csv,3155,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2018-19,2018,2019,2,FEB,1614,metric_tonnes,india_petroleum_consumption.csv,3156,VALID
product-64fce74e71066b7ec4cf,Petroleum coke,Petroleum coke,2018-19,2018,2019,3,MAR,2160,metric_tonnes,india_petroleum_consumption.csv,3157,VALID
product-896a0734e71eaafd55e7,Others,Others,2018-19,2018,2018,4,APR,830,metric_tonnes,india_petroleum_consumption.csv,3158,VALID
product-896a0734e71eaafd55e7,Others,Others,2018-19,2018,2018,5,MAY,938,metric_tonnes,india_petroleum_consumption.csv,3159,VALID
product-896a0734e71eaafd55e7,Others,Others,2018-19,2018,2018,6,JUN,960,metric_tonnes,india_petroleum_consumption.csv,3160,VALID
product-896a0734e71eaafd55e7,Others,Others,2018-19,2018,2018,7,JUL,988,metric_tonnes,india_petroleum_consumption.csv,3161,VALID
