product,financial_year,calendar_year,month_number,month_name,consumption_metric_tonnes
LPG,2024-25,2024,4,APR,2373
LPG,2024-25,2024,5,MAY,2410
LPG,2024-25,2024,6,JUN,2320
LPG,2024-25,2024,7,JUL,2649
LPG,2024-25,2024,8,AUG,2664
LPG,2024-25,2024,9,SEP,2610
LPG,2024-25,2024,10,OCT,2721
LPG,2024-25,2024,11,NOV,2665
LPG,2024-25,2024,12,DEC,2772
LPG,2024-25,2025,1,JAN,2844
LPG,2024-25,2025,2,FEB,2573
LPG,2024-25,2025,3,MAR,2722
Naphtha,2024-25,2024,4,APR,1217
Naphtha,2024-25,2024,5,MAY,1090
Naphtha,2024-25,2024,6,JUN,1014
Naphtha,2024-25,2024,7,JUL,1224
Naphtha,2024-25,2024,8,AUG,1156
Naphtha,2024-25,2024,9,SEP,1018
Naphtha,2024-25,2024,10,OCT,1164
Naphtha,2024-25,2024,11,NOV,1098
Naphtha,2024-25,2024,12,DEC,1010
Naphtha,2024-25,2025,1,JAN,1140
Naphtha,2024-25,2025,2,FEB,945
Naphtha,2024-25,2025,3,MAR,1078
MS,2024-25,2024,4,APR,3285
MS,2024-25,2024,5,MAY,3463
MS,2024-25,2024,6,JUN,3296
MS,2024-25,2024,7,JUL,3297
MS,2024-25,2024,8,AUG,3360
MS,2024-25,2024,9,SEP,3149
MS,2024-25,2024,10,OCT,3412
MS,2024-25,2024,11,NOV,3428
MS,2024-25,2024,12,DEC,3320
MS,2024-25,2025,1,JAN,3308
MS,2024-25,2025,2,FEB,3174
MS,2024-25,2025,3,MAR,3512
ATF,2024-25,2024,4,APR,742
ATF,2024-25,2024,5,MAY,744
ATF,2024-25,2024,6,JUN,707
ATF,2024-25,2024,7,JUL,727
ATF,2024-25,2024,8,AUG,732
ATF,2024-25,2024,9,SEP,726
ATF,2024-25,2024,10,OCT,757
ATF,2024-25,2024,11,NOV,748
ATF,2024-25,2024,12,DEC,782
ATF,2024-25,2025,1,JAN,784
ATF,2024-25,2025,2,FEB,735
ATF,2024-25,2025,3,MAR,801
SKO,2024-25,2024,4,APR,27
SKO,2024-25,2024,5,MAY,30
SKO,2024-25,2024,6,JUN,36
SKO,2024-25,2024,7,JUL,41
SKO,2024-25,2024,8,AUG,35
SKO,2024-25,2024,9,SEP,36
SKO,2024-25,2024,10,OCT,33
SKO,2024-25,2024,11,NOV,36
SKO,2024-25,2024,12,DEC,35
SKO,2024-25,2025,1,JAN,35
SKO,2024-25,2025,2,FEB,32
SKO,2024-25,2025,3,MAR,33
HSD,2024-25,2024,4,APR,7925
HSD,2024-25,2024,5,MAY,8412
HSD,2024-25,2024,6,JUN,7982
HSD,2024-25,2024,7,JUL,7193
HSD,2024-25,2024,8,AUG,6501
HSD,2024-25,2024,9,SEP,6369
HSD,2024-25,2024,10,OCT,7645
HSD,2024-25,2024,11,NOV,8166
HSD,2024-25,2024,12,DEC,8054
HSD,2024-25,2025,1,JAN,7739
HSD,2024-25,2025,2,FEB,7343
HSD,2024-25,2025,3,MAR,8077
LDO,2024-25,2024,4,APR,51
LDO,2024-25,2024,5,MAY,62
LDO,2024-25,2024,6,JUN,65
LDO,2024-25,2024,7,JUL,61
LDO,2024-25,2024,8,AUG,80
LDO,2024-25,2024,9,SEP,71
LDO,2024-25,2024,10,OCT,69
LDO,2024-25,2024,11,NOV,80
LDO,2024-25,2024,12,DEC,70
LDO,2024-25,2025,1,JAN,76
LDO,2024-25,2025,2,FEB,62
LDO,2024-25,2025,3,MAR,91
Lubricants & Greases,2024-25,2024,4,APR,375
Lubricants & Greases,2024-25,2024,5,MAY,471
Lubricants & Greases,2024-25,2024,6,JUN,436
Lubricants & Greases,2024-25,2024,7,JUL,318
Lubricants & Greases,2024-25,2024,8,AUG,341
Lubricants & Greases,2024-25,2024,9,SEP,382
Lubricants & Greases,2024-25,2024,10,OCT,346
Lubricants & Greases,2024-25,2024,11,NOV,351
Lubricants & Greases,2024-25,2024,12,DEC,362
Lubricants & Greases,2024-25,2025,1,JAN,395
Lubricants & Greases,2024-25,2025,2,FEB,354
Lubricants & Greases,2024-25,2025,3,MAR,458
FO & LSHS,2024-25,2024,4,APR,527
FO & LSHS,2024-25,2024,5,MAY,617
FO & LSHS,2024-25,2024,6,JUN,575
FO & LSHS,2024-25,2024,7,JUL,506
FO & LSHS,2024-25,2024,8,AUG,491
FO & LSHS,2024-25,2024,9,SEP,556
FO & LSHS,2024-25,2024,10,OCT,623
FO & LSHS,2024-25,2024,11,NOV,500
FO & LSHS,2024-25,2024,12,DEC,555
FO & LSHS,2024-25,2025,1,JAN,549
FO & LSHS,2024-25,2025,2,FEB,476
FO & LSHS,2024-25,2025,3,MAR,483
Bitumen,2024-25,2024,4,APR,835
Bitumen,2024-25,2024,5,MAY,940
Bitumen,2024-25,2024,6,JUN,744
Bitumen,2024-25,2024,7,JUL,408
Bitumen,2024-25,2024,8,AUG,286
Bitumen,2024-25,2024,9,SEP,416
Bitumen,2024-25,2024,10,OCT,638
Bitumen,2024-25,2024,11,NOV,708
Bitumen,2024-25,2024,12,DEC,771
Bitumen,2024-25,2025,1,JAN,765
Bitumen,2024-25,2025,2,FEB,833
Bitumen,2024-25,2025,3,MAR,986
Petroleum coke,2024-25,2024,4,APR,1805
Petroleum coke,2024-25,2024,5,MAY,1723
Petroleum coke,2024-25,2024,6,JUN,1532
Petroleum coke,2024-25,2024,7,JUL,2368
Petroleum coke,2024-25,2024,8,AUG,1725
Petroleum coke,2024-25,2024,9,SEP,1213
Petroleum coke,2024-25,2024,10,OCT,2035
Petroleum coke,2024-25,2024,11,NOV,2057
Petroleum coke,2024-25,2024,12,DEC,1954
Petroleum coke,2024-25,2025,1,JAN,1911
Petroleum coke,2024-25,2025,2,FEB,1854
Petroleum coke,2024-25,2025,3,MAR,1887
Others,2024-25,2024,4,APR,1001
Others,2024-25,2024,5,MAY,1119
Others,2024-25,2024,6,JUN,1230
Others,2024-25,2024,7,JUL,1449
Others,2024-25,2024,8,AUG,892
Others,2024-25,2024,9,SEP,865
Others,2024-25,2024,10,OCT,811
Others,2024-25,2024,11,NOV,818
Others,2024-25,2024,12,DEC,969
Others,2024-25,2025,1,JAN,921
Others,2024-25,2025,2,FEB,756
Others,2024-25,2025,3,MAR,783
LPG,1998-99,1998,4,APR,394
LPG,1998-99,1998,5,MAY,393
LPG,1998-99,1998,6,JUN,381
LPG,1998-99,1998,7,JUL,438
LPG,1998-99,1998,8,AUG,415
LPG,1998-99,1998,9,SEP,440
LPG,1998-99,1998,10,OCT,447
LPG,1998-99,1998,11,NOV,464
LPG,1998-99,1998,12,DEC,483
LPG,1998-99,1999,1,JAN,502
LPG,1998-99,1999,2,FEB,489
LPG,1998-99,1999,3,MAR,506
Naphtha,1998-99,1998,4,APR,596
Naphtha,1998-99,1998,5,MAY,709
Naphtha,1998-99,1998,6,JUN,628
Naphtha,1998-99,1998,7,JUL,807
Naphtha,1998-99,1998,8,AUG,751
Naphtha,1998-99,1998,9,SEP,749
Naphtha,1998-99,1998,10,OCT,793
Naphtha,1998-99,1998,11,NOV,793
Naphtha,1998-99,1998,12,DEC,729
Naphtha,1998-99,1999,1,JAN,891
Naphtha,1998-99,1999,2,FEB,980
Naphtha,1998-99,1999,3,MAR,796
MS,1998-99,1998,4,APR,448
MS,1998-99,1998,5,MAY,490
MS,1998-99,1998,6,JUN,462
MS,1998-99,1998,7,JUL,451
MS,1998-99,1998,8,AUG,450
MS,1998-99,1998,9,SEP,452
MS,1998-99,1998,10,OCT,460
MS,1998-99,1998,11,NOV,440
MS,1998-99,1998,12,DEC,465
MS,1998-99,1999,1,JAN,448
MS,1998-99,1999,2,FEB,452
MS,1998-99,1999,3,MAR,490
ATF,1998-99,1998,4,APR,178
ATF,1998-99,1998,5,MAY,178
ATF,1998-99,1998,6,JUN,165
ATF,1998-99,1998,7,JUL,169
ATF,1998-99,1998,8,AUG,170
ATF,1998-99,1998,9,SEP,171
ATF,1998-99,1998,10,OCT,179
ATF,1998-99,1998,11,NOV,183
ATF,1998-99,1998,12,DEC,181
ATF,1998-99,1999,1,JAN,171
ATF,1998-99,1999,2,FEB,174
ATF,1998-99,1999,3,MAR,195
SKO,1998-99,1998,4,APR,1022
SKO,1998-99,1998,5,MAY,1128
SKO,1998-99,1998,6,JUN,1001
SKO,1998-99,1998,7,JUL,934
SKO,1998-99,1998,8,AUG,970
SKO,1998-99,1998,9,SEP,980
SKO,1998-99,1998,10,OCT,1015
SKO,1998-99,1998,11,NOV,962
SKO,1998-99,1998,12,DEC,1015
SKO,1998-99,1999,1,JAN,1036
SKO,1998-99,1999,2,FEB,1081
SKO,1998-99,1999,3,MAR,1098
HSD,1998-99,1998,4,APR,3193
HSD,1998-99,1998,5,MAY,3274
HSD,1998-99,1998,6,JUN,3193
HSD,1998-99,1998,7,JUL,2921
HSD,1998-99,1998,8,AUG,2625
HSD,1998-99,1998,9,SEP,2713
HSD,1998-99,1998,10,OCT,3073
HSD,1998-99,1998,11,NOV,3250
HSD,1998-99,1998,12,DEC,3245
HSD,1998-99,1999,1,JAN,3191
HSD,1998-99,1999,2,FEB,3115
HSD,1998-99,1999,3,MAR,3423
LDO,1998-99,1998,4,APR,89
LDO,1998-99,1998,5,MAY,100
LDO,1998-99,1998,6,JUN,100
LDO,1998-99,1998,7,JUL,109
LDO,1998-99,1998,8,AUG,111
LDO,1998-99,1998,9,SEP,115
LDO,1998-99,1998,10,OCT,103
LDO,1998-99,1998,11,NOV,105
LDO,1998-99,1998,12,DEC,114
LDO,1998-99,1999,1,JAN,106
LDO,1998-99,1999,2,FEB,106
LDO,1998-99,1999,3,MAR,120
Lubricants & Greases,1998-99,1998,4,APR,56
Lubricants & Greases,1998-99,1998,5,MAY,78
Lubricants & Greases,1998-99,1998,6,JUN,93
Lubricants & Greases,1998-99,1998,7,JUL,77
Lubricants & Greases,1998-99,1998,8,AUG,88
Lubricants & Greases,1998-99,1998,9,SEP,83
Lubricants & Greases,1998-99,1998,10,OCT,89
Lubricants & Greases,1998-99,1998,11,NOV,94
Lubricants & Greases,1998-99,1998,12,DEC,86
Lubricants & Greases,1998-99,1999,1,JAN,100
Lubricants & Greases,1998-99,1999,2,FEB,101
Lubricants & Greases,1998-99,1999,3,MAR,149
FO & LSHS,1998-99,1998,4,APR,836
FO & LSHS,1998-99,1998,5,MAY,952
FO & LSHS,1998-99,1998,6,JUN,931
FO & LSHS,1998-99,1998,7,JUL,1090
FO & LSHS,1998-99,1998,8,AUG,1061
FO & LSHS,1998-99,1998,9,SEP,1159
FO & LSHS,1998-99,1998,10,OCT,1014
FO & LSHS,1998-99,1998,11,NOV,1146
FO & LSHS,1998-99,1998,12,DEC,1042
FO & LSHS,1998-99,1999,1,JAN,1069
FO & LSHS,1998-99,1999,2,FEB,1023
FO & LSHS,1998-99,1999,3,MAR,1188
Bitumen,1998-99,1998,4,APR,230
Bitumen,1998-99,1998,5,MAY,246
Bitumen,1998-99,1998,6,JUN,208
Bitumen,1998-99,1998,7,JUL,155
Bitumen,1998-99,1998,8,AUG,98
Bitumen,1998-99,1998,9,SEP,97
Bitumen,1998-99,1998,10,OCT,162
Bitumen,1998-99,1998,11,NOV,212
Bitumen,1998-99,1998,12,DEC,228
Bitumen,1998-99,1999,1,JAN,220
Bitumen,1998-99,1999,2,FEB,227
Bitumen,1998-99,1999,3,MAR,328
Petroleum coke,1998-99,1998,4,APR,15
Petroleum coke,1998-99,1998,5,MAY,26
Petroleum coke,1998-99,1998,6,JUN,31
Petroleum coke,1998-99,1998,7,JUL,19
Petroleum coke,1998-99,1998,8,AUG,39
Petroleum coke,1998-99,1998,9,SEP,23
Petroleum coke,1998-99,1998,10,OCT,53
Petroleum coke,1998-99,1998,11,NOV,40
Petroleum coke,1998-99,1998,12,DEC,43
Petroleum coke,1998-99,1999,1,JAN,19
Petroleum coke,1998-99,1999,2,FEB,27
Petroleum coke,1998-99,1999,3,MAR,26
Others,1998-99,1998,4,APR,122
Others,1998-99,1998,5,MAY,95
Others,1998-99,1998,6,JUN,94
Others,1998-99,1998,7,JUL,111
Others,1998-99,1998,8,AUG,90
Others,1998-99,1998,9,SEP,138
Others,1998-99,1998,10,OCT,89
Others,1998-99,1998,11,NOV,105
Others,1998-99,1998,12,DEC,103
Others,1998-99,1999,1,JAN,98
Others,1998-99,1999,2,FEB,92
Others,1998-99,1999,3,MAR,115
LPG,1999-00,1999,4,APR,445
LPG,1999-00,1999,5,MAY,458
LPG,1999-00,1999,6,JUN,461
LPG,1999-00,1999,7,JUL,500
LPG,1999-00,1999,8,AUG,496
LPG,1999-00,1999,9,SEP,509
LPG,1999-00,1999,10,OCT,539
LPG,1999-00,1999,11,NOV,535
LPG,1999-00,1999,12,DEC,590
LPG,1999-00,2000,1,JAN,595
LPG,1999-00,2000,2,FEB,654
LPG,1999-00,2000,3,MAR,640
Naphtha,1999-00,1999,4,APR,846
Naphtha,1999-00,1999,5,MAY,858
Naphtha,1999-00,1999,6,JUN,805
Naphtha,1999-00,1999,7,JUL,928
Naphtha,1999-00,1999,8,AUG,925
Naphtha,1999-00,1999,9,SEP,1002
Naphtha,1999-00,1999,10,OCT,1021
Naphtha,1999-00,1999,11,NOV,967
Naphtha,1999-00,1999,12,DEC,877
Naphtha,1999-00,2000,1,JAN,866
Naphtha,1999-00,2000,2,FEB,926
Naphtha,1999-00,2000,3,MAR,871
MS,1999-00,1999,4,APR,467
MS,1999-00,1999,5,MAY,491
MS,1999-00,1999,6,JUN,484
MS,1999-00,1999,7,JUL,486
MS,1999-00,1999,8,AUG,477
MS,1999-00,1999,9,SEP,474
MS,1999-00,1999,10,OCT,485
MS,1999-00,1999,11,NOV,494
MS,1999-00,1999,12,DEC,527
MS,1999-00,2000,1,JAN,478
MS,1999-00,2000,2,FEB,512
MS,1999-00,2000,3,MAR,533
ATF,1999-00,1999,4,APR,199
ATF,1999-00,1999,5,MAY,179
ATF,1999-00,1999,6,JUN,169
ATF,1999-00,1999,7,JUL,171
ATF,1999-00,1999,8,AUG,172
ATF,1999-00,1999,9,SEP,172
ATF,1999-00,1999,10,OCT,178
ATF,1999-00,1999,11,NOV,185
ATF,1999-00,1999,12,DEC,187
ATF,1999-00,2000,1,JAN,183
ATF,1999-00,2000,2,FEB,199
ATF,1999-00,2000,3,MAR,205
SKO,1999-00,1999,4,APR,982
SKO,1999-00,1999,5,MAY,1014
SKO,1999-00,1999,6,JUN,1051
SKO,1999-00,1999,7,JUL,973
SKO,1999-00,1999,8,AUG,959
SKO,1999-00,1999,9,SEP,982
SKO,1999-00,1999,10,OCT,1009
SKO,1999-00,1999,11,NOV,1030
SKO,1999-00,1999,12,DEC,1009
SKO,1999-00,2000,1,JAN,974
SKO,1999-00,2000,2,FEB,956
SKO,1999-00,2000,3,MAR,959
HSD,1999-00,1999,4,APR,3538
HSD,1999-00,1999,5,MAY,3470
HSD,1999-00,1999,6,JUN,3445
HSD,1999-00,1999,7,JUL,3265
HSD,1999-00,1999,8,AUG,2936
HSD,1999-00,1999,9,SEP,2991
HSD,1999-00,1999,10,OCT,2956
HSD,1999-00,1999,11,NOV,3420
HSD,1999-00,1999,12,DEC,3547
HSD,1999-00,2000,1,JAN,3157
HSD,1999-00,2000,2,FEB,3182
HSD,1999-00,2000,3,MAR,3388
LDO,1999-00,1999,4,APR,109
LDO,1999-00,1999,5,MAY,113
LDO,1999-00,1999,6,JUN,115
LDO,1999-00,1999,7,JUL,130
LDO,1999-00,1999,8,AUG,125
LDO,1999-00,1999,9,SEP,128
LDO,1999-00,1999,10,OCT,135
LDO,1999-00,1999,11,NOV,124
LDO,1999-00,1999,12,DEC,150
LDO,1999-00,2000,1,JAN,129
LDO,1999-00,2000,2,FEB,125
LDO,1999-00,2000,3,MAR,129
Lubricants & Greases,1999-00,1999,4,APR,81
Lubricants & Greases,1999-00,1999,5,MAY,90
Lubricants & Greases,1999-00,1999,6,JUN,84
Lubricants & Greases,1999-00,1999,7,JUL,104
Lubricants & Greases,1999-00,1999,8,AUG,97
Lubricants & Greases,1999-00,1999,9,SEP,92
Lubricants & Greases,1999-00,1999,10,OCT,131
Lubricants & Greases,1999-00,1999,11,NOV,94
Lubricants & Greases,1999-00,1999,12,DEC,138
Lubricants & Greases,1999-00,2000,1,JAN,100
Lubricants & Greases,1999-00,2000,2,FEB,112
Lubricants & Greases,1999-00,2000,3,MAR,121
FO & LSHS,1999-00,1999,4,APR,931
FO & LSHS,1999-00,1999,5,MAY,1001
FO & LSHS,1999-00,1999,6,JUN,1079
FO & LSHS,1999-00,1999,7,JUL,1154
FO & LSHS,1999-00,1999,8,AUG,1128
FO & LSHS,1999-00,1999,9,SEP,1094
FO & LSHS,1999-00,1999,10,OCT,1044
FO & LSHS,1999-00,1999,11,NOV,1017
FO & LSHS,1999-00,1999,12,DEC,1034
FO & LSHS,1999-00,2000,1,JAN,992
FO & LSHS,1999-00,2000,2,FEB,947
FO & LSHS,1999-00,2000,3,MAR,1032
Bitumen,1999-00,1999,4,APR,280
Bitumen,1999-00,1999,5,MAY,280
Bitumen,1999-00,1999,6,JUN,225
Bitumen,1999-00,1999,7,JUL,153
Bitumen,1999-00,1999,8,AUG,152
Bitumen,1999-00,1999,9,SEP,170
Bitumen,1999-00,1999,10,OCT,154
Bitumen,1999-00,1999,11,NOV,216
Bitumen,1999-00,1999,12,DEC,301
Bitumen,1999-00,2000,1,JAN,240
Bitumen,1999-00,2000,2,FEB,305
Bitumen,1999-00,2000,3,MAR,402
Petroleum coke,1999-00,1999,4,APR,16
Petroleum coke,1999-00,1999,5,MAY,31
Petroleum coke,1999-00,1999,6,JUN,29
Petroleum coke,1999-00,1999,7,JUL,21
Petroleum coke,1999-00,1999,8,AUG,33
Petroleum coke,1999-00,1999,9,SEP,29
Petroleum coke,1999-00,1999,10,OCT,27
Petroleum coke,1999-00,1999,11,NOV,24
Petroleum coke,1999-00,1999,12,DEC,35
Petroleum coke,1999-00,2000,1,JAN,21
Petroleum coke,1999-00,2000,2,FEB,32
Petroleum coke,1999-00,2000,3,MAR,32
Others,1999-00,1999,4,APR,99
Others,1999-00,1999,5,MAY,109
Others,1999-00,1999,6,JUN,103
Others,1999-00,1999,7,JUL,105
Others,1999-00,1999,8,AUG,115
Others,1999-00,1999,9,SEP,123
Others,1999-00,1999,10,OCT,153
Others,1999-00,1999,11,NOV,207
Others,1999-00,1999,12,DEC,267
Others,1999-00,2000,1,JAN,265
Others,1999-00,2000,2,FEB,261
Others,1999-00,2000,3,MAR,247
LPG,2000-01,2000,4,APR,508
LPG,2000-01,2000,5,MAY,539
LPG,2000-01,2000,6,JUN,534
LPG,2000-01,2000,7,JUL,554
LPG,2000-01,2000,8,AUG,596
LPG,2000-01,2000,9,SEP,613
LPG,2000-01,2000,10,OCT,551
LPG,2000-01,2000,11,NOV,575
LPG,2000-01,2000,12,DEC,645
LPG,2000-01,2001,1,JAN,661
LPG,2000-01,2001,2,FEB,595
LPG,2000-01,2001,3,MAR,644
Naphtha,2000-01,2000,4,APR,911
Naphtha,2000-01,2000,5,MAY,1027
Naphtha,2000-01,2000,6,JUN,817
Naphtha,2000-01,2000,7,JUL,1017
Naphtha,2000-01,2000,8,AUG,1097
Naphtha,2000-01,2000,9,SEP,1051
Naphtha,2000-01,2000,10,OCT,934
Naphtha,2000-01,2000,11,NOV,1036
Naphtha,2000-01,2000,12,DEC,984
Naphtha,2000-01,2001,1,JAN,1046
Naphtha,2000-01,2001,2,FEB,855
Naphtha,2000-01,2001,3,MAR,904
MS,2000-01,2000,4,APR,522
MS,2000-01,2000,5,MAY,554
MS,2000-01,2000,6,JUN,546
MS,2000-01,2000,7,JUL,538
MS,2000-01,2000,8,AUG,558
MS,2000-01,2000,9,SEP,578
MS,2000-01,2000,10,OCT,511
MS,2000-01,2000,11,NOV,548
MS,2000-01,2000,12,DEC,560
MS,2000-01,2001,1,JAN,555
MS,2000-01,2001,2,FEB,540
MS,2000-01,2001,3,MAR,603
ATF,2000-01,2000,4,APR,191
ATF,2000-01,2000,5,MAY,182
ATF,2000-01,2000,6,JUN,173
ATF,2000-01,2000,7,JUL,179
ATF,2000-01,2000,8,AUG,174
ATF,2000-01,2000,9,SEP,185
ATF,2000-01,2000,10,OCT,187
ATF,2000-01,2000,11,NOV,193
ATF,2000-01,2000,12,DEC,186
ATF,2000-01,2001,1,JAN,193
ATF,2000-01,2001,2,FEB,201
ATF,2000-01,2001,3,MAR,206
SKO,2000-01,2000,4,APR,933
SKO,2000-01,2000,5,MAY,975
SKO,2000-01,2000,6,JUN,959
SKO,2000-01,2000,7,JUL,984
SKO,2000-01,2000,8,AUG,954
SKO,2000-01,2000,9,SEP,948
SKO,2000-01,2000,10,OCT,973
SKO,2000-01,2000,11,NOV,893
SKO,2000-01,2000,12,DEC,911
SKO,2000-01,2001,1,JAN,946
SKO,2000-01,2001,2,FEB,910
SKO,2000-01,2001,3,MAR,922
HSD,2000-01,2000,4,APR,3305
HSD,2000-01,2000,5,MAY,3561
HSD,2000-01,2000,6,JUN,3286
HSD,2000-01,2000,7,JUL,3066
HSD,2000-01,2000,8,AUG,2896
HSD,2000-01,2000,9,SEP,3303
HSD,2000-01,2000,10,OCT,2696
HSD,2000-01,2000,11,NOV,3316
HSD,2000-01,2000,12,DEC,3174
HSD,2000-01,2001,1,JAN,3102
HSD,2000-01,2001,2,FEB,2973
HSD,2000-01,2001,3,MAR,3279
LDO,2000-01,2000,4,APR,116
LDO,2000-01,2000,5,MAY,132
LDO,2000-01,2000,6,JUN,113
LDO,2000-01,2000,7,JUL,118
LDO,2000-01,2000,8,AUG,127
LDO,2000-01,2000,9,SEP,137
LDO,2000-01,2000,10,OCT,104
LDO,2000-01,2000,11,NOV,117
LDO,2000-01,2000,12,DEC,114
LDO,2000-01,2001,1,JAN,112
LDO,2000-01,2001,2,FEB,104
LDO,2000-01,2001,3,MAR,106
Lubricants & Greases,2000-01,2000,4,APR,56
Lubricants & Greases,2000-01,2000,5,MAY,68
Lubricants & Greases,2000-01,2000,6,JUN,66
Lubricants & Greases,2000-01,2000,7,JUL,72
Lubricants & Greases,2000-01,2000,8,AUG,69
Lubricants & Greases,2000-01,2000,9,SEP,107
Lubricants & Greases,2000-01,2000,10,OCT,95
Lubricants & Greases,2000-01,2000,11,NOV,73
Lubricants & Greases,2000-01,2000,12,DEC,99
Lubricants & Greases,2000-01,2001,1,JAN,87
Lubricants & Greases,2000-01,2001,2,FEB,94
Lubricants & Greases,2000-01,2001,3,MAR,159
FO & LSHS,2000-01,2000,4,APR,926
FO & LSHS,2000-01,2000,5,MAY,1037
FO & LSHS,2000-01,2000,6,JUN,1002
FO & LSHS,2000-01,2000,7,JUL,1001
FO & LSHS,2000-01,2000,8,AUG,1246
FO & LSHS,2000-01,2000,9,SEP,1157
FO & LSHS,2000-01,2000,10,OCT,1028
FO & LSHS,2000-01,2000,11,NOV,943
FO & LSHS,2000-01,2000,12,DEC,1030
FO & LSHS,2000-01,2001,1,JAN,1219
FO & LSHS,2000-01,2001,2,FEB,932
FO & LSHS,2000-01,2001,3,MAR,1132
Bitumen,2000-01,2000,4,APR,275
Bitumen,2000-01,2000,5,MAY,287
Bitumen,2000-01,2000,6,JUN,225
Bitumen,2000-01,2000,7,JUL,148
Bitumen,2000-01,2000,8,AUG,130
Bitumen,2000-01,2000,9,SEP,145
Bitumen,2000-01,2000,10,OCT,159
Bitumen,2000-01,2000,11,NOV,231
Bitumen,2000-01,2000,12,DEC,260
Bitumen,2000-01,2001,1,JAN,230
Bitumen,2000-01,2001,2,FEB,243
Bitumen,2000-01,2001,3,MAR,381
Petroleum coke,2000-01,2000,4,APR,34
Petroleum coke,2000-01,2000,5,MAY,53
Petroleum coke,2000-01,2000,6,JUN,62
Petroleum coke,2000-01,2000,7,JUL,21
Petroleum coke,2000-01,2000,8,AUG,25
Petroleum coke,2000-01,2000,9,SEP,32
Petroleum coke,2000-01,2000,10,OCT,17
Petroleum coke,2000-01,2000,11,NOV,26
Petroleum coke,2000-01,2000,12,DEC,28
Petroleum coke,2000-01,2001,1,JAN,53
Petroleum coke,2000-01,2001,2,FEB,39
Petroleum coke,2000-01,2001,3,MAR,55
Others,2000-01,2000,4,APR,446
Others,2000-01,2000,5,MAY,432
Others,2000-01,2000,6,JUN,399
Others,2000-01,2000,7,JUL,439
Others,2000-01,2000,8,AUG,431
Others,2000-01,2000,9,SEP,441
Others,2000-01,2000,10,OCT,396
Others,2000-01,2000,11,NOV,420
Others,2000-01,2000,12,DEC,448
Others,2000-01,2001,1,JAN,330
Others,2000-01,2001,2,FEB,344
Others,2000-01,2001,3,MAR,468
LPG,2001-02,2001,4,APR,551
LPG,2001-02,2001,5,MAY,597
LPG,2001-02,2001,6,JUN,600
LPG,2001-02,2001,7,JUL,622
LPG,2001-02,2001,8,AUG,639
LPG,2001-02,2001,9,SEP,648
LPG,2001-02,2001,10,OCT,652
LPG,2001-02,2001,11,NOV,656
LPG,2001-02,2001,12,DEC,703
LPG,2001-02,2002,1,JAN,743
LPG,2001-02,2002,2,FEB,668
LPG,2001-02,2002,3,MAR,649
Naphtha,2001-02,2001,4,APR,987
Naphtha,2001-02,2001,5,MAY,1038
Naphtha,2001-02,2001,6,JUN,1006
Naphtha,2001-02,2001,7,JUL,871
Naphtha,2001-02,2001,8,AUG,1051
Naphtha,2001-02,2001,9,SEP,1170
Naphtha,2001-02,2001,10,OCT,922
Naphtha,2001-02,2001,11,NOV,956
Naphtha,2001-02,2001,12,DEC,1007
Naphtha,2001-02,2002,1,JAN,972
Naphtha,2001-02,2002,2,FEB,895
Naphtha,2001-02,2002,3,MAR,880
MS,2001-02,2001,4,APR,553
MS,2001-02,2001,5,MAY,623
MS,2001-02,2001,6,JUN,586
MS,2001-02,2001,7,JUL,562
MS,2001-02,2001,8,AUG,584
MS,2001-02,2001,9,SEP,566
MS,2001-02,2001,10,OCT,582
MS,2001-02,2001,11,NOV,588
MS,2001-02,2001,12,DEC,599
MS,2001-02,2002,1,JAN,581
MS,2001-02,2002,2,FEB,545
MS,2001-02,2002,3,MAR,643
ATF,2001-02,2001,4,APR,189
ATF,2001-02,2001,5,MAY,192
ATF,2001-02,2001,6,JUN,182
ATF,2001-02,2001,7,JUL,186
ATF,2001-02,2001,8,AUG,189
ATF,2001-02,2001,9,SEP,184
ATF,2001-02,2001,10,OCT,179
ATF,2001-02,2001,11,NOV,186
ATF,2001-02,2001,12,DEC,191
ATF,2001-02,2002,1,JAN,196
ATF,2001-02,2002,2,FEB,183
ATF,2001-02,2002,3,MAR,206
SKO,2001-02,2001,4,APR,890
SKO,2001-02,2001,5,MAY,858
SKO,2001-02,2001,6,JUN,849
SKO,2001-02,2001,7,JUL,853
SKO,2001-02,2001,8,AUG,872
SKO,2001-02,2001,9,SEP,848
SKO,2001-02,2001,10,OCT,851
SKO,2001-02,2001,11,NOV,859
SKO,2001-02,2001,12,DEC,864
SKO,2001-02,2002,1,JAN,898
SKO,2001-02,2002,2,FEB,915
SKO,2001-02,2002,3,MAR,876
HSD,2001-02,2001,4,APR,3186
HSD,2001-02,2001,5,MAY,3384
HSD,2001-02,2001,6,JUN,3209
HSD,2001-02,2001,7,JUL,2818
HSD,2001-02,2001,8,AUG,2704
HSD,2001-02,2001,9,SEP,2932
HSD,2001-02,2001,10,OCT,3019
HSD,2001-02,2001,11,NOV,3126
HSD,2001-02,2001,12,DEC,3189
HSD,2001-02,2002,1,JAN,3021
HSD,2001-02,2002,2,FEB,2731
HSD,2001-02,2002,3,MAR,3227
LDO,2001-02,2001,4,APR,98
LDO,2001-02,2001,5,MAY,103
LDO,2001-02,2001,6,JUN,118
LDO,2001-02,2001,7,JUL,113
LDO,2001-02,2001,8,AUG,136
