date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
2020/11/15 00:00:00+00,2020,11,15,port907,Pipavav,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284603
2020/09/21 00:00:00+00,2020,9,21,port907,Pipavav,India,IND,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284604
2020/06/14 00:00:00+00,2020,6,14,port907,Pipavav,India,IND,1,0,1,0,0,2,2,3534.96229282739,0.0,0.0,0.0,0.0,3534.96229282739,3534.96229282739,7341.12224044433,0.0,0.0,0.0,0.0,7341.12224044433,7341.12224044433,3284605
2019/11/21 00:00:00+00,2019,11,21,port907,Pipavav,India,IND,0,2,0,0,0,2,2,0.0,1112.94000175422,0.0,0.0,0.0,1112.94000175422,1112.94000175422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284606
2020/03/03 00:00:00+00,2020,3,3,port907,Pipavav,India,IND,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284607
2020/08/03 00:00:00+00,2020,8,3,port907,Pipavav,India,IND,1,1,1,0,0,3,3,11874.8757190677,0.0,0.0,0.0,0.0,11874.8757190677,11874.8757190677,0.0,9927.90263225026,0.0,0.0,0.0,9927.90263225026,9927.90263225026,3284608
2020/11/16 00:00:00+00,2020,11,16,port907,Pipavav,India,IND,1,1,1,0,1,3,4,20796.1401250364,33415.6790685444,0.0,0.0,4709.85104063532,54211.8191935809,58921.6702342162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284609
2020/09/22 00:00:00+00,2020,9,22,port907,Pipavav,India,IND,2,0,1,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5690.48440568619,0.0,0.0,0.0,0.0,5690.48440568619,5690.48440568619,3284610
2020/06/15 00:00:00+00,2020,6,15,port907,Pipavav,India,IND,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18473.1635915237,0.0,0.0,0.0,0.0,18473.1635915237,18473.1635915237,3284611
2019/11/22 00:00:00+00,2019,11,22,port907,Pipavav,India,IND,0,2,1,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.03364561257,0.0,0.0,0.0,2858.03364561257,2858.03364561257,3284612
2020/03/04 00:00:00+00,2020,3,4,port907,Pipavav,India,IND,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284613
2020/08/04 00:00:00+00,2020,8,4,port907,Pipavav,India,IND,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284614
2020/11/17 00:00:00+00,2020,11,17,port907,Pipavav,India,IND,0,0,2,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284615
2020/09/23 00:00:00+00,2020,9,23,port907,Pipavav,India,IND,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11329.2357714935,0.0,0.0,0.0,11329.2357714935,11329.2357714935,3284616
2020/06/16 00:00:00+00,2020,6,16,port907,Pipavav,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284617
2019/11/23 00:00:00+00,2019,11,23,port907,Pipavav,India,IND,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284618
2020/03/05 00:00:00+00,2020,3,5,port907,Pipavav,India,IND,0,1,2,0,1,3,4,0.0,0.0,0.0,0.0,7791.90081987656,0.0,7791.90081987656,0.0,357.925483301235,0.0,0.0,0.0,357.925483301235,357.925483301235,3284619
2020/08/05 00:00:00+00,2020,8,5,port907,Pipavav,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284620
2020/11/18 00:00:00+00,2020,11,18,port907,Pipavav,India,IND,1,2,0,0,0,3,3,1086.23877162629,31925.6454897557,0.0,0.0,0.0,33011.884261382,33011.884261382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284621
2020/09/24 00:00:00+00,2020,9,24,port907,Pipavav,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284622
2020/06/17 00:00:00+00,2020,6,17,port907,Pipavav,India,IND,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10139.7143174851,0.0,0.0,0.0,10139.7143174851,10139.7143174851,3284623
2019/11/24 00:00:00+00,2019,11,24,port907,Pipavav,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284624
2020/03/06 00:00:00+00,2020,3,6,port907,Pipavav,India,IND,0,1,0,0,1,1,2,0.0,0.0,0.0,0.0,2739.33244045562,0.0,2739.33244045562,0.0,10436.149887171,0.0,0.0,0.0,10436.149887171,10436.149887171,3284625
2020/08/06 00:00:00+00,2020,8,6,port907,Pipavav,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284626
2020/11/19 00:00:00+00,2020,11,19,port907,Pipavav,India,IND,0,2,1,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10633.5205633351,0.0,0.0,0.0,10633.5205633351,10633.5205633351,3284627
2020/09/25 00:00:00+00,2020,9,25,port907,Pipavav,India,IND,0,2,1,0,0,3,3,0.0,30722.8882636861,0.0,0.0,0.0,30722.8882636861,30722.8882636861,0.0,10994.3737664029,0.0,0.0,0.0,10994.3737664029,10994.3737664029,3284628
2020/06/18 00:00:00+00,2020,6,18,port907,Pipavav,India,IND,0,1,0,0,0,1,1,0.0,28994.3614385498,0.0,0.0,0.0,28994.3614385498,28994.3614385498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284629
2019/11/25 00:00:00+00,2019,11,25,port907,Pipavav,India,IND,1,2,0,0,1,3,4,10787.8989869653,4954.36127808892,0.0,0.0,4621.07210123936,15742.2602650542,20363.3323662935,546.450413168262,0.0,0.0,0.0,0.0,546.450413168262,546.450413168262,3284630
2020/03/07 00:00:00+00,2020,3,7,port907,Pipavav,India,IND,1,1,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10548.6322283555,0.0,0.0,0.0,0.0,10548.6322283555,10548.6322283555,3284631
2020/08/07 00:00:00+00,2020,8,7,port907,Pipavav,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284632
2020/11/20 00:00:00+00,2020,11,20,port907,Pipavav,India,IND,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284633
2020/09/26 00:00:00+00,2020,9,26,port907,Pipavav,India,IND,0,1,2,1,1,4,5,0.0,26270.7306340059,0.0,0.0,0.0,26270.7306340059,26270.7306340059,0.0,0.0,0.0,547.269896020764,0.0,547.269896020764,547.269896020764,3284634
2020/09/27 00:00:00+00,2020,9,27,port907,Pipavav,India,IND,0,1,0,0,1,1,2,0.0,0.0,0.0,0.0,2077.71672862567,0.0,2077.71672862567,0.0,10312.5716238821,0.0,0.0,0.0,10312.5716238821,10312.5716238821,3284635
2020/09/28 00:00:00+00,2020,9,28,port907,Pipavav,India,IND,1,0,1,0,0,2,2,10849.7789156523,0.0,0.0,0.0,0.0,10849.7789156523,10849.7789156523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284636
2020/09/29 00:00:00+00,2020,9,29,port907,Pipavav,India,IND,1,1,1,0,0,3,3,8429.09688938774,30183.2681371547,0.0,0.0,0.0,38612.3650265425,38612.3650265425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284637
2020/09/30 00:00:00+00,2020,9,30,port907,Pipavav,India,IND,0,1,1,0,1,2,3,0.0,7.4455933477889,0.0,0.0,0.0,7.4455933477889,7.4455933477889,0.0,10380.7935773666,0.0,0.0,4940.08999460594,10380.7935773666,15320.8835719726,3284638
2020/10/01 00:00:00+00,2020,10,1,port907,Pipavav,India,IND,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284639
2020/10/02 00:00:00+00,2020,10,2,port907,Pipavav,India,IND,1,1,2,0,1,4,5,15827.7648213532,0.0,0.0,0.0,1527.02020779754,15827.7648213532,17354.7850291507,0.0,10285.6418478158,0.0,0.0,0.0,10285.6418478158,10285.6418478158,3284640
2020/10/03 00:00:00+00,2020,10,3,port907,Pipavav,India,IND,1,1,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072.23309221455,12032.6039539182,0.0,0.0,0.0,16104.8370461328,16104.8370461328,3284641
2020/10/04 00:00:00+00,2020,10,4,port907,Pipavav,India,IND,0,1,1,0,1,2,3,0.0,442.518147900085,0.0,0.0,2312.24836780821,442.518147900085,2754.76651570829,0.0,10880.09579528,0.0,0.0,0.0,10880.09579528,10880.09579528,3284642
2020/10/05 00:00:00+00,2020,10,5,port907,Pipavav,India,IND,1,2,1,0,0,4,4,4338.37469166961,30037.1284397483,0.0,0.0,0.0,34375.5031314179,34375.5031314179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284643
2020/10/06 00:00:00+00,2020,10,6,port907,Pipavav,India,IND,0,2,2,0,0,4,4,0.0,30091.8560227622,0.0,0.0,0.0,30091.8560227622,30091.8560227622,0.0,10880.09579528,0.0,0.0,0.0,10880.09579528,10880.09579528,3284644
2020/10/07 00:00:00+00,2020,10,7,port907,Pipavav,India,IND,1,0,0,0,0,1,1,4215.36418866611,0.0,0.0,0.0,0.0,4215.36418866611,4215.36418866611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284645
2020/10/08 00:00:00+00,2020,10,8,port907,Pipavav,India,IND,1,1,0,0,0,2,2,11760.9344098993,0.0,0.0,0.0,0.0,11760.9344098993,11760.9344098993,0.0,9947.45373706438,0.0,0.0,0.0,9947.45373706438,9947.45373706438,3284646
2020/10/09 00:00:00+00,2020,10,9,port907,Pipavav,India,IND,1,2,2,0,0,5,5,1857.85433406263,31262.5083902174,0.0,0.0,0.0,33120.3627242801,33120.3627242801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284647
2020/10/10 00:00:00+00,2020,10,10,port907,Pipavav,India,IND,0,1,1,0,1,2,3,0.0,0.0,0.0,0.0,5167.65387463645,0.0,5167.65387463645,0.0,10664.2094057246,0.0,0.0,0.0,10664.2094057246,10664.2094057246,3284648
2020/10/11 00:00:00+00,2020,10,11,port907,Pipavav,India,IND,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284649
2020/10/12 00:00:00+00,2020,10,12,port907,Pipavav,India,IND,0,3,0,0,1,3,4,0.0,0.0,0.0,0.0,1397.50111485943,0.0,1397.50111485943,0.0,11333.7355961284,0.0,0.0,0.0,11333.7355961284,11333.7355961284,3284650
2020/10/13 00:00:00+00,2020,10,13,port907,Pipavav,India,IND,2,2,1,0,0,5,5,7440.74847713955,0.0,0.0,0.0,0.0,7440.74847713955,7440.74847713955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284651
2020/10/14 00:00:00+00,2020,10,14,port907,Pipavav,India,IND,1,0,2,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4061.05432480422,0.0,0.0,0.0,0.0,4061.05432480422,4061.05432480422,3284652
2020/10/15 00:00:00+00,2020,10,15,port907,Pipavav,India,IND,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284653
2020/10/16 00:00:00+00,2020,10,16,port907,Pipavav,India,IND,0,2,1,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12032.6039539182,0.0,0.0,0.0,12032.6039539182,12032.6039539182,3284654
2020/10/17 00:00:00+00,2020,10,17,port907,Pipavav,India,IND,1,0,0,0,0,1,1,27376.8906570012,0.0,0.0,0.0,0.0,27376.8906570012,27376.8906570012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284655
2020/10/18 00:00:00+00,2020,10,18,port907,Pipavav,India,IND,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284656
2020/10/19 00:00:00+00,2020,10,19,port907,Pipavav,India,IND,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10643.567331117,0.0,0.0,0.0,10643.567331117,10643.567331117,3284657
2020/10/20 00:00:00+00,2020,10,20,port907,Pipavav,India,IND,0,1,1,0,0,2,2,0.0,31285.7566386708,0.0,0.0,0.0,31285.7566386708,31285.7566386708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284658
2020/10/21 00:00:00+00,2020,10,21,port907,Pipavav,India,IND,0,1,1,0,1,2,3,0.0,35543.6313578849,0.0,0.0,0.0,35543.6313578849,35543.6313578849,0.0,0.0,0.0,0.0,1670.70777483214,0.0,1670.70777483214,3284659
2020/10/22 00:00:00+00,2020,10,22,port907,Pipavav,India,IND,1,3,1,0,0,5,5,2163.66945647555,0.0,0.0,0.0,0.0,2163.66945647555,2163.66945647555,0.0,10664.2094057246,0.0,0.0,0.0,10664.2094057246,10664.2094057246,3284660
2020/10/23 00:00:00+00,2020,10,23,port907,Pipavav,India,IND,2,1,1,0,0,4,4,22565.9126302057,35512.7416436906,0.0,0.0,0.0,58078.6542738962,58078.6542738962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284661
2020/03/08 00:00:00+00,2020,3,8,port907,Pipavav,India,IND,0,2,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51254.4200751583,0.0,0.0,0.0,51254.4200751583,51254.4200751583,3284662
2019/11/26 00:00:00+00,2019,11,26,port907,Pipavav,India,IND,1,2,0,0,0,3,3,21067.7477920574,34625.4675788465,0.0,0.0,0.0,55693.2153709039,55693.2153709039,0.0,13804.3708108612,0.0,0.0,0.0,13804.3708108612,13804.3708108612,3284663
2020/08/08 00:00:00+00,2020,8,8,port907,Pipavav,India,IND,1,1,1,0,1,3,4,0.0,14158.2094895626,0.0,0.0,8546.27713375927,14158.2094895626,22704.4866233218,6046.35236784209,0.0,0.0,0.0,0.0,6046.35236784209,6046.35236784209,3284664
2020/11/21 00:00:00+00,2020,11,21,port907,Pipavav,India,IND,0,1,0,0,0,1,1,0.0,442.518147900085,0.0,0.0,0.0,442.518147900085,442.518147900085,0.0,10880.09579528,0.0,0.0,0.0,10880.09579528,10880.09579528,3284665
2020/06/19 00:00:00+00,2020,6,19,port907,Pipavav,India,IND,1,1,1,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12919.5867971629,11678.7576287914,0.0,0.0,0.0,24598.3444259543,24598.3444259543,3284666
2020/03/09 00:00:00+00,2020,3,9,port907,Pipavav,India,IND,1,0,1,0,0,2,2,13847.9445172789,0.0,0.0,0.0,0.0,13847.9445172789,13847.9445172789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284667
2019/11/27 00:00:00+00,2019,11,27,port907,Pipavav,India,IND,1,1,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284668
2020/08/09 00:00:00+00,2020,8,9,port907,Pipavav,India,IND,1,0,1,0,1,2,3,3534.96229282739,0.0,0.0,0.0,1212.8272348588,3534.96229282739,4747.78952768619,7341.12224044433,0.0,0.0,0.0,0.0,7341.12224044433,7341.12224044433,3284669
2020/11/22 00:00:00+00,2020,11,22,port907,Pipavav,India,IND,0,1,2,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284670
2020/08/10 00:00:00+00,2020,8,10,port907,Pipavav,India,IND,0,1,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10664.2094057246,0.0,0.0,0.0,10664.2094057246,10664.2094057246,3284671
2020/03/10 00:00:00+00,2020,3,10,port907,Pipavav,India,IND,0,2,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13082.9977277603,0.0,0.0,0.0,13082.9977277603,13082.9977277603,3284672
2019/11/28 00:00:00+00,2019,11,28,port907,Pipavav,India,IND,0,1,1,2,0,4,4,0.0,715.664698866745,0.0,653.262451219241,0.0,1368.92715008599,1368.92715008599,0.0,0.0,0.0,2197.99433965488,0.0,2197.99433965488,2197.99433965488,3284673
2020/06/20 00:00:00+00,2020,6,20,port907,Pipavav,India,IND,0,1,1,0,0,2,2,0.0,29060.718641046,0.0,0.0,0.0,29060.718641046,29060.718641046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284674
2020/11/23 00:00:00+00,2020,11,23,port907,Pipavav,India,IND,2,1,0,0,0,3,3,14723.9923499865,0.0,0.0,0.0,0.0,14723.9923499865,14723.9923499865,6743.56632838397,12381.5138586361,0.0,0.0,0.0,19125.08018702,19125.08018702,3284675
2020/08/11 00:00:00+00,2020,8,11,port907,Pipavav,India,IND,1,1,0,0,0,2,2,17757.3309696065,30723.1023065699,0.0,0.0,0.0,48480.4332761764,48480.4332761764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284676
2020/03/11 00:00:00+00,2020,3,11,port907,Pipavav,India,IND,0,0,1,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284677
2019/11/29 00:00:00+00,2019,11,29,port907,Pipavav,India,IND,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284678
2020/06/21 00:00:00+00,2020,6,21,port907,Pipavav,India,IND,0,1,2,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10640.8419629533,0.0,0.0,0.0,10640.8419629533,10640.8419629533,3284679
2020/11/24 00:00:00+00,2020,11,24,port907,Pipavav,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284680
2020/08/12 00:00:00+00,2020,8,12,port907,Pipavav,India,IND,1,1,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3275.20555557715,13078.2437868681,0.0,0.0,0.0,16353.4493424452,16353.4493424452,3284681
2020/03/12 00:00:00+00,2020,3,12,port907,Pipavav,India,IND,0,1,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12044.9004703603,0.0,0.0,0.0,12044.9004703603,12044.9004703603,3284682
2020/03/13 00:00:00+00,2020,3,13,port907,Pipavav,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284683
2020/03/14 00:00:00+00,2020,3,14,port907,Pipavav,India,IND,1,1,0,0,1,2,3,0.0,0.0,0.0,0.0,1253.12221035545,0.0,1253.12221035545,3850.59987368423,0.0,0.0,0.0,0.0,3850.59987368423,3850.59987368423,3284684
2020/03/15 00:00:00+00,2020,3,15,port907,Pipavav,India,IND,0,1,2,0,0,3,3,0.0,20068.9897308286,0.0,0.0,0.0,20068.9897308286,20068.9897308286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284685
2020/03/16 00:00:00+00,2020,3,16,port907,Pipavav,India,IND,1,2,2,0,1,5,6,0.0,27618.7494853458,0.0,0.0,1847.87971318822,27618.7494853458,29466.629198534,1086.61817463397,10656.7957511541,0.0,0.0,0.0,11743.4139257881,11743.4139257881,3284686
2020/03/17 00:00:00+00,2020,3,17,port907,Pipavav,India,IND,1,0,1,0,0,2,2,9678.02798061926,0.0,0.0,0.0,0.0,9678.02798061926,9678.02798061926,864.946322694601,0.0,0.0,0.0,0.0,864.946322694601,864.946322694601,3284687
2020/03/18 00:00:00+00,2020,3,18,port907,Pipavav,India,IND,1,2,1,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14136.7890865262,0.0,0.0,0.0,14136.7890865262,14136.7890865262,3284688
2020/03/19 00:00:00+00,2020,3,19,port907,Pipavav,India,IND,1,2,1,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.89354295017,10436.149887171,0.0,0.0,0.0,11768.0434301212,11768.0434301212,3284689
2020/03/20 00:00:00+00,2020,3,20,port907,Pipavav,India,IND,1,1,2,0,0,4,4,0.0,34502.2490428809,0.0,0.0,0.0,34502.2490428809,34502.2490428809,15921.7944437569,0.0,0.0,0.0,0.0,15921.7944437569,15921.7944437569,3284690
2020/03/21 00:00:00+00,2020,3,21,port907,Pipavav,India,IND,1,0,2,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10478.4223450012,0.0,0.0,0.0,0.0,10478.4223450012,10478.4223450012,3284691
2020/03/22 00:00:00+00,2020,3,22,port907,Pipavav,India,IND,2,2,0,0,0,4,4,16576.021469471,0.0,0.0,0.0,0.0,16576.021469471,16576.021469471,3023.27720581902,11691.6513368605,0.0,0.0,0.0,14714.9285426795,14714.9285426795,3284692
2020/03/23 00:00:00+00,2020,3,23,port907,Pipavav,India,IND,0,1,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284693
2020/03/24 00:00:00+00,2020,3,24,port907,Pipavav,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,12479.5752844461,0.0,12479.5752844461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284694
2020/03/25 00:00:00+00,2020,3,25,port907,Pipavav,India,IND,1,0,0,0,0,1,1,2250.93027020051,0.0,0.0,0.0,0.0,2250.93027020051,2250.93027020051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284695
2020/03/26 00:00:00+00,2020,3,26,port907,Pipavav,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284696
2020/03/27 00:00:00+00,2020,3,27,port907,Pipavav,India,IND,1,0,0,0,0,1,1,932.462168120386,0.0,0.0,0.0,0.0,932.462168120386,932.462168120386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284697
2020/03/28 00:00:00+00,2020,3,28,port907,Pipavav,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11086.147500097,0.0,11086.147500097,3284698
2020/03/29 00:00:00+00,2020,3,29,port907,Pipavav,India,IND,1,0,0,0,1,1,2,8366.15173034081,0.0,0.0,0.0,1894.59199253658,8366.15173034081,10260.7437228774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284699
2020/03/30 00:00:00+00,2020,3,30,port907,Pipavav,India,IND,1,0,0,0,0,1,1,13956.4398006571,0.0,0.0,0.0,0.0,13956.4398006571,13956.4398006571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284700
2020/03/31 00:00:00+00,2020,3,31,port907,Pipavav,India,IND,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.40070491494,0.0,0.0,0.0,0.0,1812.40070491494,1812.40070491494,3284701
2020/04/01 00:00:00+00,2020,4,1,port907,Pipavav,India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,635.438549265717,0.0,635.438549265717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284702
2020/04/02 00:00:00+00,2020,4,2,port907,Pipavav,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284703
2020/04/03 00:00:00+00,2020,4,3,port907,Pipavav,India,IND,1,0,0,0,0,1,1,4585.64947883903,0.0,0.0,0.0,0.0,4585.64947883903,4585.64947883903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284704
2020/04/04 00:00:00+00,2020,4,4,port907,Pipavav,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284705
2020/04/05 00:00:00+00,2020,4,5,port907,Pipavav,India,IND,1,0,0,0,1,1,2,11837.8276736001,0.0,0.0,0.0,955.697788635198,11837.8276736001,12793.5254622353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284706
2020/04/06 00:00:00+00,2020,4,6,port907,Pipavav,India,IND,2,0,0,0,0,2,2,16537.4419573564,0.0,0.0,0.0,0.0,16537.4419573564,16537.4419573564,6531.30791170143,0.0,0.0,0.0,0.0,6531.30791170143,6531.30791170143,3284707
2019/11/30 00:00:00+00,2019,11,30,port907,Pipavav,India,IND,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13261.7636342882,0.0,0.0,0.0,0.0,13261.7636342882,13261.7636342882,3284708
2020/11/25 00:00:00+00,2020,11,25,port907,Pipavav,India,IND,1,0,1,0,0,2,2,21757.3174901541,0.0,0.0,0.0,0.0,21757.3174901541,21757.3174901541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284709
2020/08/13 00:00:00+00,2020,8,13,port907,Pipavav,India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284710
2020/06/22 00:00:00+00,2020,6,22,port907,Pipavav,India,IND,2,0,0,0,1,2,3,1911.52462500202,0.0,0.0,0.0,3024.61540888563,1911.52462500202,4936.14003388765,13242.4292282096,0.0,0.0,0.0,0.0,13242.4292282096,13242.4292282096,3284711
2019/12/01 00:00:00+00,2019,12,1,port907,Pipavav,India,IND,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11683.3418874884,0.0,0.0,0.0,11683.3418874884,11683.3418874884,3284712
2020/11/26 00:00:00+00,2020,11,26,port907,Pipavav,India,IND,0,2,0,0,0,2,2,0.0,6293.30873456203,0.0,0.0,0.0,6293.30873456203,6293.30873456203,0.0,11337.1215771044,0.0,0.0,0.0,11337.1215771044,11337.1215771044,3284713
2020/06/23 00:00:00+00,2020,6,23,port907,Pipavav,India,IND,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12725.2585121948,0.0,0.0,0.0,12725.2585121948,12725.2585121948,3284714
2019/12/02 00:00:00+00,2019,12,2,port907,Pipavav,India,IND,1,0,2,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9923.96852491454,0.0,0.0,0.0,0.0,9923.96852491454,9923.96852491454,3284715
